attribute_id,name,sequence,code
Reporting Category: Series,P1000 Series,,p1000_series
Reporting Category: Series,P2000 Series,,p2000_series
Reporting Category: Series,P Series,,p_series
Reporting Category: Series,Packaging,,packaging
Reporting Category: Series,POC Series,,poc_series
Reporting Category: Series,Printed Matter,,printed_matter
Reporting Category: Series,Processors,,processors
Reporting Category: Series,Storage,,storage
Reporting Category: Series,Tacton Series,,tacton_series
Reporting Category: Series,MZ1 Series,,mz1_series
Reporting Category: Series,AGX Series,,agx_series
Reporting Category: Series,NX Series,,nx_series
Reporting Category: Series,Nano Series,,nano_series
Reporting Category: Series,Warranty,,warranty
Reporting Category: System,"2.5"" HDD",,"25""_hdd"
Reporting Category: System,"2.5"" SSD",,"25""_ssd"
Reporting Category: System,"3.5"" HDD",,"35""_hdd"
Reporting Category: System,AC101,,ac101
Reporting Category: System,Antennas,,antennas
Reporting Category: System,Bag,,bag
Reporting Category: System,Barebones,,barebones
Reporting Category: System,Battery,,battery
Reporting Category: System,Box,,box
Reporting Category: System,Button Board,,button_board
Reporting Category: System,CAN,,can
Reporting Category: System,Case Components,,case_components
Reporting Category: System,Chassis,,chassis
Reporting Category: System,CL100,,cl100
Reporting Category: System,CL100 (TM700),,cl100_tm700
Reporting Category: System,CL200G-10,,cl200g10
Reporting Category: System,CL200G-10 (Other),,cl200g10_other
Reporting Category: System,CL200G-11,,cl200g11
Reporting Category: System,CL210G-10,,cl210g10
Reporting Category: System,CL210G-10 (Other),,cl210g10_other
Reporting Category: System,CL210G-10 (IGL200),,cl210g10_igl200
Reporting Category: System,CL210G-10 (IGN600),,cl210g10_ign600
Reporting Category: System,CL210G-10 (TM110),,cl210g10 tm110
Reporting Category: System,CL210G-11,,cl210g11
Reporting Category: System,CL210G-11 (IGL200),,cl210g11_igl200
Reporting Category: System,CL210G-11 (Other),,cl210g11_other
Reporting Category: System,CL250,,cl250
Reporting Category: System,CL250 (IGN610),,cl250_ign610
Reporting Category: System,CL250 (TM710),,cl250_tm710
Reporting Category: System,Components,,components
Reporting Category: System,Compute,,compute
Reporting Category: System,CPU Cooler,,cpu_cooler
Reporting Category: System,CS-P1001,,csp1001
Reporting Category: System,CS-P1101,,csp1101
Reporting Category: System,CS-P2002,,csp2002
Reporting Category: System,CS-P2102,,csp2102
Reporting Category: System,CV-P1001,,cvp1001
Reporting Category: System,CV-P1101,,cvp1101
Reporting Category: System,CV-P1101 (TM410),,cvp1101_tm410
Reporting Category: System,CV-P2002,,cvp2002
Reporting Category: System,CV-P2102,,cvp2102
Reporting Category: System,D210-11KS,,d21011ks
Reporting Category: System,DA-1000,,da1000
Reporting Category: System,DA-1100,,da1100
Reporting Category: System,DC-1100,,dc1100
Reporting Category: System,DC-1100 (TM300),,dc1100_tm300
Reporting Category: System,DC-1200,,dc1200
Reporting Category: System,DE-1000,,de1000
Reporting Category: System,DE-1001,,de1001
Reporting Category: System,DI-1000,,di1000
Reporting Category: System,DI-1100,,di1100
Reporting Category: System,DIO,,dio
Reporting Category: System,DS-1000,,ds1000
Reporting Category: System,DS-1001,,ds1001
Reporting Category: System,DS-1002,,ds1002
Reporting Category: System,DS-1100,,ds1100
Reporting Category: System,DS-1101,,ds1101
Reporting Category: System,DS-1102,,ds1102
Reporting Category: System,DS-1200,,ds1200
Reporting Category: System,DS-1201,,ds1201
Reporting Category: System,DS-1202,,ds1202
Reporting Category: System,DS-1300,,ds1300
Reporting Category: System,DS-1301,,ds1301
Reporting Category: System,DS-1302,,ds1302
Reporting Category: System,DX-1000,,dx1000
Reporting Category: System,DX-1100,,dx1100
Reporting Category: System,DX-1100 (GRL200),,dx1100_grl200
Reporting Category: System,External Components,,external_components
Reporting Category: System,Fan,,fan
Reporting Category: System,Foam,,foam
Reporting Category: System,FR201,,fr201
Reporting Category: System,FR201 (IGN800),,fr201_ign800
Reporting Category: System,FR202,,fr202
Reporting Category: System,FR202 (IGN802),,fr202_ign802
Reporting Category: System,Gasket,,gasket
Reporting Category: System,GM-1000,,gm1000
Reporting Category: System,GP-3001,,gp3001
Reporting Category: System,GP-3002,,gp3002
Reporting Category: System,GPU,,gpu
Reporting Category: System,Half-Height mSATA,,halfheight_msata
Reporting Category: System,Hardware,,hardware
Reporting Category: System,Hot Swap,,hot_swap
Reporting Category: System,HX310,,hx310
Reporting Category: System,HX330,,hx330
Reporting Category: System,HX330 (TM260),,hx330_tm260
Reporting Category: System,HX500,,hx500
Reporting Category: System,HX500 (IGN700),,hx500_ign700
Reporting Category: System,HX511,,hx511
Reporting Category: System,HX600,,hx600
Reporting Category: System,HX610,,hx610
Reporting Category: System,IGT-20,,igt20
Reporting Category: System,Ignition,,ignition
Reporting Category: System,Industrial (Other),,industrial_other
Reporting Category: System,Insert,,insert
Reporting Category: System,Internal Brackets,,internal_brackets
Reporting Category: System,Internal Power Supplies,,internal_power_supplies
Reporting Category: System,K300,,k300
Reporting Category: System,K300 (CKT110),,k300_ckt110
Reporting Category: System,K300 (IGL300),,k300_igl300
Reporting Category: System,K300 (IGN200),,k300_ign200
Reporting Category: System,K410,,k410
Reporting Category: System,K410 (IGN210),,k410_ign210
Reporting Category: System,K430,,k430
Reporting Category: System,K700-SE,,k700se
Reporting Category: System,K700-SE-2,,k700se2
Reporting Category: System,K700-SE (GRL400),,k700se_grl400
Reporting Category: System,K700-SE (IGN400),,k700se_ign400
Reporting Category: System,K700-X2,,k700x2
Reporting Category: System,K700-X2-2,,k700x22
Reporting Category: System,K801,,k801
Reporting Category: System,K802,,k802
Reporting Category: System,K803,,k803
Reporting Category: System,K804,,k804
Reporting Category: System,Keyboard,,keyboard
Reporting Category: System,Kit,,kit
Reporting Category: System,Label,,label
Reporting Category: System,LCD,,lcd
Reporting Category: System,M.2 2242,,m2_2242
Reporting Category: System,M.2 2260,,m2_2260
Reporting Category: System,M.2 2280,,m2_2280
Reporting Category: System,MC500-10,,mc50010
Reporting Category: System,MC500-11,,mc50011
Reporting Category: System,MC500-30,,mc50030
Reporting Category: System,MC500-50,,mc50050
Reporting Category: System,MC500-51,,mc50051
Reporting Category: System,MC500-52,,mc50052
Reporting Category: System,MC500 (Other),,mc500_other
Reporting Category: System,MC510-10,,mc51010
Reporting Category: System,MC510-40,,mc51040
Reporting Category: System,MC510-40 (TM800),,mc51040_tm800
Reporting Category: System,MC510-50,,mc51050
Reporting Category: System,MC510-50 (GRL100),,mc51050_grl100
Reporting Category: System,MC600-10,,mc60010
Reporting Category: System,MC600-11,,mc60011
Reporting Category: System,MC600-50,,mc60050
Reporting Category: System,MC600-51,,mc60051
Reporting Category: System,MC600-52,,mc60052
Reporting Category: System,MC600 (Other),,mc600_other
Reporting Category: System,MC610-10,,mc61010
Reporting Category: System,MC610-50,,mc61050
Reporting Category: System,MC610-50 (TM610),,mc61050_tm610
Reporting Category: System,MC800 (Other),,mc800_other
Reporting Category: System,MC850-40,,mc85040
Reporting Category: System,MC850-50,,mc85050
Reporting Category: System,MC850-51,,mc85051
Reporting Category: System,MC850-52,,mc85052
Reporting Category: System,MC850-53,,mc85053
Reporting Category: System,MC850-54,,mc85054
Reporting Category: System,MC850-70,,mc85070
Reporting Category: System,MK100B-10,,mk100b10
Reporting Category: System,MK100B-40,,mk100b40
Reporting Category: System,MK100B-50,,mk100b50
Reporting Category: System,MK100B-51,,mk100b51
Reporting Category: System,MK100B-52,,mk100b52
Reporting Category: System,MK100B-53,,mk100b53
Reporting Category: System,MK100B-54,,mk100b54
Reporting Category: System,MK100B-70,,mk100b70
Reporting Category: System,MK100 (Other),,mk100_other
Reporting Category: System,MK101B-30,,mk101b30
Reporting Category: System,MK150B-10,,mk150b10
Reporting Category: System,MK150B-30,,mk150b30
Reporting Category: System,MK150B-40,,mk150b40
Reporting Category: System,MK150B-50,,mk150b50
Reporting Category: System,MK150B-51,,mk150b51
Reporting Category: System,MK150B-52,,mk150b52
Reporting Category: System,MK150B-53,,mk150b53
Reporting Category: System,MK150B-54,,mk150b54
Reporting Category: System,MK150B-70,,mk150b70
Reporting Category: System,MK150 (Other),,mk150_other
Reporting Category: System,MK200-60,,mk20060
Reporting Category: System,MK200-70,,mk20070
Reporting Category: System,MK200 (Other),,mk200_other
Reporting Category: System,MK400-60,,mk40060
Reporting Category: System,MK400-70,,mk40070
Reporting Category: System,MK400 (Other),,mk400_other
Reporting Category: System,ML100G-10,,ml100g10
Reporting Category: System,ML100G-10 (TM100),,ml100g10_tm100
Reporting Category: System,ML100G-30,,ml100g30
Reporting Category: System,ML100G-31,,ml100g31
Reporting Category: System,ML100G-40,,ml100g40
Reporting Category: System,ML100G-40 (IGL160),,ml100g40_igl160
Reporting Category: System,ML100G-40 (IGN510),,ml100g40_ign510
Reporting Category: System,ML100G-41,,ml100g41
Reporting Category: System,ML100G-50,,ml100g50
Reporting Category: System,ML100G-51,,ml100g51
Reporting Category: System,ML100G-51 (IGN500),,ml100g51_ign500
Reporting Category: System,ML100G-52,,ml100g52
Reporting Category: System,ML100G-53,,ml100g53
Reporting Category: System,ML100G-53 (TM120),,ml100g53_tm120
Reporting Category: System,ML200 (Other),,ml200_other
Reporting Category: System,ML210G-10,,ml210g10
Reporting Category: System,ML210G-10 (TM200),,ml210g10_tm200
Reporting Category: System,ML210G-11,,ml210g11
Reporting Category: System,ML210G-12,,ml210g12
Reporting Category: System,ML210G-50,,ml210g50
Reporting Category: System,ML210G-51,,ml210g51
Reporting Category: System,ML250 (Other),,ml250_other
Reporting Category: System,ML300 (Other),,ml300_other
Reporting Category: System,ML340G-10,,ml340g10
Reporting Category: System,ML340G-50,,ml340g50
Reporting Category: System,ML340G-51,,ml340g51
Reporting Category: System,ML350G-10,,ml350g10
Reporting Category: System,ML350G-10 (GRL600),,ml350g10_grl600
Reporting Category: System,ML350G-10 (IGL100),,ml350g10_igl100
Reporting Category: System,ML350G-10 (IGN100),,ml350g10_ign100
Reporting Category: System,ML350G-10 (TM250),,ml350g10_tm250
Reporting Category: System,ML400B-50,,ml400b50
Reporting Category: System,ML400G-10,,ml400g10
Reporting Category: System,ML400G-12,,ml400g12
Reporting Category: System,ML400G-14,,ml400g14
Reporting Category: System,ML400G-30,,ml400g30
Reporting Category: System,ML400G-50,,ml400g50
Reporting Category: System,ML400G-51,,ml400g51
Reporting Category: System,ML400G-52,,ml400g52
Reporting Category: System,ML400 (Other),,ml400_other
Reporting Category: System,ML450G-10,,ml450g10
Reporting Category: System,ML450G-11,,ml450g11
Reporting Category: System,ML450G-12,,ml450g12
Reporting Category: System,ML450G-50,,ml450g50
Reporting Category: System,ML450G-51,,ml450g51
Reporting Category: System,ML450G-52,,ml450g52
Reporting Category: System,ML450G-53,,ml450g53
Reporting Category: System,ML500G-30,,ml500g30
Reporting Category: System,ML500G-50,,ml500g50
Reporting Category: System,ML500G-51,,ml500g51
Reporting Category: System,ML500 (Other),,ml500_other
Reporting Category: System,ML510G-50,,ml510g50
Reporting Category: System,ML510G-50 (GRL500),,ml510g50_grl500
Reporting Category: System,ML600G-10,,ml600g10
Reporting Category: System,ML600G-30,,ml600g30
Reporting Category: System,ML600G-50,,ml600g50
Reporting Category: System,ML600G-51,,ml600g51
Reporting Category: System,ML600G-52,,ml600g52
Reporting Category: System,ML600G-53,,ml600g53
Reporting Category: System,Mounting Brackets,,mounting_brackets
Reporting Category: System,mSATA,,msata
Reporting Category: System,NC100-50,,nc10050
Reporting Category: System,NC200 (Other),,nc200_other
Reporting Category: System,NG100W-10,,ng100w10
Reporting Category: System,NRU-120S,,nru120s
Reporting Category: System,Nuvis-3304af,,nuvis3304af
Reporting Category: System,Nuvis-3616VR,,nuvis3616vr
Reporting Category: System,Nuvis-5306RT,,nuvis5306rt
Reporting Category: System,Nuvo-1000,,nuvo1000
Reporting Category: System,Nuvo-1300af,,nuvo1300af
Reporting Category: System,Nuvo-2510VTC,,nuvo2510vtc
Reporting Category: System,Nuvo-3000,,nuvo3000
Reporting Category: System,Nuvo-3000LP,,nuvo3000lp
Reporting Category: System,Nuvo-3000TB,,nuvo3000tb
Reporting Category: System,Nuvo-3100VTC,,nuvo3100vtc
Reporting Category: System,Nuvo-4000,,nuvo4000
Reporting Category: System,Nuvo-5000,,nuvo5000
Reporting Category: System,Nuvo-5000LP,,nuvo5000lp
Reporting Category: System,Nuvo-5026E,,nuvo5026e
Reporting Category: System,Nuvo-5095GC,,nuvo5095gc
Reporting Category: System,Nuvo-5100VTC,,nuvo5100vtc
Reporting Category: System,Nuvo-5501,,nuvo5501
Reporting Category: System,Nuvo-6000,,nuvo6000
Reporting Category: System,Nuvo-6108GC,,nuvo6108gc
Reporting Category: System,Nuvo-7000E,,nuvo7000e
Reporting Category: System,Nuvo-7000DE,,nuvo7000de
Reporting Category: System,Nuvo-7000LP,,nuvo7000lp
Reporting Category: System,Nuvo-7100VTC,,nuvo7100vtc
Reporting Category: System,Nuvo-7160GC,,nuvo7160gc
Reporting Category: System,Nuvo-7200VTC,,nuvo7200vtc
Reporting Category: System,Nuvo-7501,,nuvo7501
Reporting Category: System,Nuvo-8108GC,,nuvo8108gc
Reporting Category: System,Nuvo-8208GC,,nuvo8208gc
Reporting Category: System,Motherboard Kits,,motherboard_kits
Reporting Category: System,Other,,other
Reporting Category: System,Overlay,,overlay
Reporting Category: System,P1001,,p1001
Reporting Category: System,P100-10AS,,p10010as
Reporting Category: System,P1001 (TM400),,p1001_tm400
Reporting Category: System,P1101,,p1101
Reporting Category: System,P1101 (IGL500),,p1101_igl500
Reporting Category: System,P1101 (IGN310),,p1101_ign310
Reporting Category: System,P2002,,p2002
Reporting Category: System,P2002 (IGN300),,p2002_ign300
Reporting Category: System,P2102,,p2102
Reporting Category: System,P2102 (IGN320),,p2102_ign320
Reporting Category: System,Pad,,pad
Reporting Category: System,Pigtail,,pigtail
Reporting Category: System,PoE,,poe
Reporting Category: System,POC-100,,poc100
Reporting Category: System,POC-120,,poc120
Reporting Category: System,POC-200,,poc200
Reporting Category: System,POC-300,,poc300
Reporting Category: System,POC-351VTC,,poc351vtc
Reporting Category: System,POC-500,,poc500
Reporting Category: System,Power,,power
Reporting Category: System,Printed Matter,,printed_matter
Reporting Category: System,Riser,,riser
Reporting Category: System,Rugged (Other),,rugged_other
Reporting Category: System,Screw,,screw
Reporting Category: System,Serial,,serial
Reporting Category: System,SV-PremServPack,,svpremservpack
Reporting Category: System,SV-PremServPack-Annual,,svpremservpackannual
Reporting Category: System,Sleeve,,sleeve
Reporting Category: System,Terminal Block,,terminal_block
Reporting Category: System,Thermal,,thermal
Reporting Category: System,TPM,,tpm
Reporting Category: System,Ubuntu,,ubuntu
Reporting Category: System,USB,,usb
Reporting Category: System,Wireless,,wireless
Reporting Category: System,HX401,,hx401
Reporting Category: System,TC401,,tc401
Reporting Category: System,TN401,,tn401
Reporting Category: System,M1001,,m1001
Reporting Category: System,M1101,,m1101
Reporting Category: System,GP-3100,,gp3100
Reporting Category: System,RGS-8805GC,,rgs8805gc
Reporting Category: System,MZ1-AS,,mz1as
Reporting Category: System,JETAGX64-F,,jetagx64f
Reporting Category: System,JETAGX32-F,,jetagx32f
Reporting Category: System,JETNX16-F,,jetnx16f
Reporting Category: System,JETNX8-F,,jetnx8f
Reporting Category: System,JETNAN8-F,,jetnan8f
Reporting Category: System,JETNAN4-F,,jetnan4f
Reporting Category: System,JETAGX64,,jetagx64
Reporting Category: System,JETAGX32,,jetagx32
Reporting Category: System,JETNX16,,jetnx16
Reporting Category: System,JETNX8,,jetnx8
Reporting Category: System,JETNAN8,,jetnan8
Reporting Category: System,JETNAN4,,jetnan4
Reporting Category: System,MC510-55,,mc51055
Reporting Category: System,MC610-55,,mc61055
Reporting Category: System,Back Plates,,back_plates
Reporting Category: System,OnLogic Power Supplies,,onlogic_power_supplies
Reporting Category: System,Mid Plates,,mid_plates
Reporting Category: System,Front Plates,,front_plates
Reporting Category: System,5 Year,,5_year
Reporting Category: System,3 Year to 5 Year Upgrade,,3_year_to_5_year_upgrade
Reporting Category: System,3 Year,,3_year
Reporting Category: System,2 Year,,2_year
RS-232 pin header type,1,10,1
RS-232 pin header type,AT/Everex,20,ateverex
RS-232 pin header type,ASrock 2mm AR/Everex Proprietary,30,asrock_2mm_areverex_proprietary
RS-232 pin header type,DTK/Intel,40,dtkintel
Series,CL100_series,10,cl100_series
Series,CL200_series,20,cl200_series
Series,FR200_series,30,fr200_series
Series,Helix-300_series,40,helix300_series
Series,Helix-500-600_series,50,helix500600_series
Series,Karbon-300-700_series,60,karbon300700_series
Series,Karbon-400_series,70,karbon400_series
Series,Karbon-800_series,80,karbon800_series
Series,MC500_series,90,mc500_series
Series,MC600_series,100,mc600_series
Series,MC850_series,110,mc850_series
Series,ML100_series,120,ml100_series
Series,ML200_series,130,ml200_series
Series,ML300_series,140,ml300_series
Series,ML400_series,150,ml400_series
Series,ML500_series,160,ml500_series
Series,ML600_series,170,ml600_series
Series,NC100_series,180,nc100_series
Signal Type,USB 2.0 (on Mini PCIe),,usb_20_on_mini_pcie
Signal Type,USB 3.0 (on Mini PCIe),,usb_30_on_mini_pcie
Size,Low Profile,10,low_profile
Size,NUC,20,nuc
Size,Mini PC,30,mini_pc
Size,1U Rackmount,40,1u_rackmount
Size,1.5U Rackmount,50,15u_rackmount
Size,2U Rackmount,60,2u_rackmount
Size,4U Rackmount,70,4u_rackmount
Software Certifications,AWS IoT Greengrass,10,aws_iot_greengrass
Software Certifications,AWS IoT SiteWise,20,aws_iot_sitewise
Software Certifications,Azure IoT Edge,30,azure_iot_edge
Software Certifications,Ignition,30,ignition
Software Certifications,Red Hat,40,red_hat
Software Certifications,ThinManager,50,thinmanager
Software Certifications,Ubuntu,60,ubuntu
Solution Categories,Industrial Control & Automation,155,industrial_control_automation
Solution Categories,SCADA Servers & HMIs with Ignition by Inductive Automation,260,scada_servers_hmis_with_ignition_by_inductive_automation
Solution Categories,AI Computers,5,ai_computers
Solution Categories,Automation Computers,10,automation_computers
Solution Categories,Building Automation,20,building_automation
Solution Categories,Deep Learning Computers,30,deep_learning_computers
Solution Categories,Digital Signage Media Players,40,digital_signage_media_players
Solution Categories,Edge Computers,50,edge_computers
Solution Categories,EdgeIQ Edge Devices,52,edgeiq_edge_devices
Solution Categories,Embedded Computers,80,embedded_computers
Solution Categories,Firewall Appliance,90,firewall_appliance
Solution Categories,Gateways for IoT,100,gateways_for_iot
Solution Categories,HMI Panels,110,hmi_panels
Solution Categories,IGEL Thin Clients,120,igel_thin_clients
Solution Categories,Ignition Edge Gateways,130,ignition_edge_gateways
Solution Categories,In Vehicle Computer Systems,140,in_vehicle_computer_systems
Solution Categories,Industrial Controllers,150,industrial_controllers
Solution Categories,Industrial Thin Clients,160,industrial_thin_clients
Solution Categories,Industrial Workstation PCs,170,industrial_workstation_pcs
Solution Categories,IoT Gateways,180,iot_gateways
Solution Categories,Kiosk Computers,190,kiosk_computers
Solution Categories,Machine Vision Computers,200,machine_vision_computers
Solution Categories,Medical PCs,210,medical_pcs
Solution Categories,Mini Servers,220,mini_servers
Solution Categories,NVR PCs,230,nvr_pcs
Solution Categories,RHEL Certified Hardware,240,rhel_certified_hardware
Solution Categories,Robotics Computers,250,robotics_computers
Solution Categories,ThinManager Thin Clients,270,thinmanager_thin_clients
Solution Categories,Warehouse Computers,280,warehouse_computers
Storage Disk Features,AES Encryption,10,aes_encryption
Storage Disk Features,ECC,20,ecc
Storage Disk Features,Host Power Loss Protection,30,host_power_loss_protection
Storage Disk Features,NCQ,40,ncq
Storage Disk Features,Power Shield,50,power_shield
Storage Disk Features,SMART,60,smart
Storage Disk Features,TRIM,70,trim
Storage Flash Memory Type,3D NAND Flash,10,3d_nand_flash
Storage Flash Memory Type,eMLC NAND Flash,20,emlc_nand_flash
Storage Flash Memory Type,MLC NAND Flash,30,mlc_nand_flash
Storage Flash Memory Type,SLC NAND Flash,40,slc_nand_flash
Storage Options,"1 M.2 2260 (PCIe x4, SATA)",90,1_m2_2260_pcie_x4_sata
Storage Options,"1 M.2 2280 (PCIe Gen 4.0 x4, SATA)",120,1_m2_2280_pcie_gen_40_x4_sata
Storage Options,"1 M.2 2280 (PCIe x2, SATA)",130,1_m2_2280_pcie_x2_sata
Storage Options,"1 M.2 2280 (PCIe x4, SATA)",140,1_m2_2280_pcie_x4_sata
Storage Options,"1 M.2 2280 M-key (PCIe Gen 4.0 x4, SATA)",190,1_m2_2280_mkey_pcie_gen_40_x4_sata
Storage Options,"1 M.2 2280 M-Key (PCIe x4, SATA)",210,1_m2_2280_mkey_pcie_x4_sata
Storage Options,"1 M.2 2280/60/3042 B-key (PCIe x2, USB 3.0, SATA)",220,1_m2_2280603042_bkey_pcie_x2_usb_30_sata
Storage Options,"1 M.2 3042/2260/2280 B-key (PCIe x2, USB 2.0, SATA)",230,1_m2_304222602280_bkey_pcie_x2_usb_20_sata
Storage Options,"2 M.2 2280 (PCIe x1, SATA)",310,2_m2_2280_pcie_x1_sata
Storage Options,"Coming Soon - 1 M.2 2280 (PCIe Gen 4.0 x4, SATA)",660,coming_soon_1_m2_2280_pcie_gen_40_x4_sata
Storage Options,"1 2.5"" HDD/SSD",10,1_25_hddssd
Storage Options,"1 2.5"" HDD/SSD (Nuvo-6002)",20,1_25_hddssd_nuvo6002
Storage Options,1 M.2 2242 (PCIe x4),30,1_m2_2242_pcie_x4
Storage Options,1 M.2 2242/60 M-key (PCIe x4) for NVMe SSD,40,1_m2_224260_mkey_pcie_x4_for_nvme_ssd
Storage Options,1 M.2 2242/60/80 B-key,50,1_m2_22426080_bkey
Storage Options,1 M.2 2242/60/80 M-key,60,1_m2_22426080_mkey
Storage Options,1 M.2 2242/60/80 M-key (SATA),70,1_m2_22426080_mkey_sata
Storage Options,1 M.2 2242/80,80,1_m2_224280
Storage Options,1 M.2 2260 M-key (PCIe x4) for NVMe SSD,100,1_m2_2260_mkey_pcie_x4_for_nvme_ssd
Storage Options,1 M.2 2280,110,1_m2_2280
Storage Options,1 M.2 2280 B-key (SATA),112,1_m2_2280_bkey_sata
Storage Options,1 M.2 2280 (PCIe Gen 4.0 x4),118,1_m2_2280_pcie_gen_40_x4
Storage Options,1 M.2 2280 (PCIe x4),150,1_m2_2280_pcie_x4
Storage Options,1 M.2 2280 (SATA),160,1_m2_2280_sata
Storage Options,1 M.2 2280 M-key,170,1_m2_2280_mkey
Storage Options,1 M.2 2280 M-key (PCIe Gen 3.0 x4) for NVMe SSD,180,1_m2_2280_mkey_pcie_gen_30_x4_for_nvme_ssd
Storage Options,1 M.2 2280 M-key (PCIe x2) for NVMe SSD,200,1_m2_2280_mkey_pcie_x2_for_nvme_ssd
Storage Options,1 M.2 M-key 2280 for SATA/NVMe PCIe Gen 4,205,1_m.2_mkey_2280_for_sata/nvme_pcie_gen_4
Storage Options,1 mSATA (mux with mPCIe),240,1_msata_mux_with_mpcie
Storage Options,1 mSATA (shared with full-size mPCIe slot),250,1_msata_shared_with_fullsize_mpcie_slot
Storage Options,1 mSATA (shared with mPCIe),260,1_msata_shared_with_mpcie
Storage Options,1 mSATA (shared with SATA2),270,1_msata_shared_with_sata2
Storage Options,"1 SATA 2.5"" Drive",275,1_sata_25_drive
Storage Options,"1.8"" SSD",280,18_ssd
Storage Options,10 SATA 6 Gb/s,290,10_sata_6_gbs
Storage Options,"2 3.5"" HDD",300,2_35_hdd
Storage Options,2 M.2 2280 (PCIe x4),320,2_m2_2280_pcie_x4
Storage Options,2 MicroSDHC cards up to 32 GB (1 external 1 internal),330,2_microsdhc_cards_up_to_32_gb_1_external_1_internal
Storage Options,2 mSATA (1 shared with mPCIe),340,2_msata_1_shared_with_mpcie
Storage Options,2 mSATA (shared with mPCIe),350,2_msata_shared_with_mpcie
Storage Options,"2 mSATA Socket ( SATA 3.0, shared by Mini-PCIe socket)",,"2_msata_socket_sata_30,_shared_by_minipcie_socket"
Storage Options,2 SATA 6 Gb/s,360,2_sata_6_gbs
Storage Options,2 SATA 6 Gb/s (SATA2 shared w/ mSATA),370,2_sata_6_gbs_sata2_shared_w_msata
Storage Options,"2 SATA III 2.5"" Drives",380,2_sata_iii_25_drives
Storage Options,"2 SATA III connectors for 2.5"" HDD/SSD (externally accessible hot swap optional)",390,2_sata_iii_connectors_for_25_hddssd_externally_accessible_hot_swap_optional
Storage Options,"2 2.5"" SATA HDD/SSD Bay (SATA 3.0)",,"2_25""_sata_hdd/ssd_bay_sata_30"
Storage Options,2 SO-DIMM (2 32GB max Dual-Channel) 64 GB total,400,2_sodimm_2_32gb_max_dualchannel_64_gb_total
Storage Options,"2.5"" HDD",410,25_hdd
Storage Options,"2.5"" HDD/SDD (Externally Accessible)",420,25_hddsdd_externally_accessible
Storage Options,"2.5"" HDD/SSD",430,25_hddssd
Storage Options,"2.5"" Hot-swap HDD/SSD",440,25_hotswap_hddssd
Storage Options,"2.5"" PC HDD",450,25_pc_hdd
Storage Options,"2.5"" SSD",460,25_ssd
Storage Options,"3 2.5"" HDD/SSD",470,3_25_hddssd
Storage Options,"3 2.5"" HDD/SSD (Nuvo-6032)",480,3_25_hddssd_nuvo6032
Storage Options,3 mSATA slots (Shared by mPCIe),490,3_msata_slots_shared_by_mpcie
Storage Options,"3.5"" HDD",500,35_hdd
Storage Options,"3.5"" Hot-swap HDD",510,35_hotswap_hdd
Storage Options,"4 2.5"" HDD/SSD",520,4_25_hddssd
Storage Options,"4 2.5"" Hot Swappable SATA III HDD/SSD Bays (Max Height 15 mm)",530,4_25_hot_swappable_sata_iii_hddssd_bays_max_height_15_mm
Storage Options,4 mSATA (shared with mPCIe),540,4_msata_shared_with_mpcie
Storage Options,4 SATA 6 Gb/s,550,4_sata_6_gbs
Storage Options,40-pin IDE Module,560,40pin_ide_module
Storage Options,44-pin IDE Module,570,44pin_ide_module
Storage Options,4GB eMMC flash,580,4gb_emmc_flash
Storage Options,6 SATA 6 Gb/s,590,6_sata_6_gbs
Storage Options,"8 Hot-Swap 2.5"" SATA3 SSD",600,8_hotswap_25_sata3_ssd
Storage Options,8 SATA 6 Gb/s,610,8_sata_6_gbs
Storage Options,8MB NOR Flash,620,8mb_nor_flash
Storage Options,CFast,630,cfast
Storage Options,CFast (Externally Accessible),640,cfast_externally_accessible
Storage Options,CFast/SIM (Externally Accessible),650,cfastsim_externally_accessible
Storage Options,CompactFlash,670,compactflash
Storage Options,CompactFlash (Externally Accessible),680,compactflash_externally_accessible
Storage Options,"Dual 2.5"" Hot-swap HDD/SDD",690,dual_25_hotswap_hddsdd
Storage Options,eSATA,700,esata
Storage Options,M.2 2242/60/80,710,m2_22426080
Storage Options,M.2 2260 SSD,720,m2_2260_ssd
Storage Options,M.2 2260/80,730,m2_226080
Storage Options,MicroSD,740,microsd
Storage Options,MicroSD Card,750,microsd_card
Storage Options,mSATA,760,msata
Storage Options,mSATA (full-size),770,msata_fullsize
Storage Options,mSATA (half-size),780,msata_halfsize
Storage Options,mSATA (shared with mPCIe slot),790,msata_shared_with_mpcie_slot
Storage Options,Onboard eMMC up to 32GB,795,onboard_emmc_up_to_32gb
Storage Options,SATA 3 Gb/s,800,sata_3_gbs
Storage Options,SATA 6 Gb/s,810,sata_6_gbs
Storage Options,SATA Flash Module,820,sata_flash_module
Storage Options,SD Card,830,sd_card
Storage Options,SIM Card,840,sim_card
Storage Options,SIM Card (Externally Accessible),850,sim_card_externally_accessible
Storage Options,SlimSATA,860,slimsata
Storage Options,Up to 4 2.5” NVMe,870,up_to_4_2.5”_nvme
Storage Options,Up to 4 2.5” SATA,880,up_to_4_2.5”_sata
Storage SATA Interface,1.5,10,15
Storage SATA Interface,3,20,30
Storage SATA Interface,6,30,60
Storage SATA Interface,Pin7 Power,40,pin7_power
Storage Type,"2.5"" HDD",10,25_hdd
Storage Type,"2.5"" SSD",20,25_ssd
Storage Type,eMMC,30,emmc
